date,city,state,category_de,description_de,source,year
2015-09-15,Neu Wulmstorf,Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beeleidigung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-15,Waltershausen,Thüringen,Kundgebung/Demo,"An einer NPD-Demonstration unter dem Motto ""Unsere Schulen für unsere Kinder - Asylbetrug raubt Zukunft"" nahmen mehrere hundert Menschen teil. Die Demonstration richtet sich gegen die Unterbringung von Asylsuchenden in einer ehemaligen Förderschule. Die Schließung der Schule hat jedoch nichts mit der Aufnahme der Asylsuchenden zu tun, was die NPD allerdings verschweigt. Die Partei führte Banner mit der Aufschrift ""Asylbetrug macht uns arm"" mit sich. Als Redner trat unter anderem der Berliner NPD-Vorsitzende Sebastian Schmidtke auf.","http://www.insuedthueringen.de/regional/thueringen/thuefwthuedeu/NPD-warnt-auf-Kundgebung-vor-Asylbetrug-Gegendemonstration;art83467,4338425",2015
2015-09-15,Wittenberge,Brandenburg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Störung des öffentlichen Friedens durch Androhung von Straftaten ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-15,Berlin-Köpenick,Berlin,Kundgebung/Demo,Zum wiederholten Mal fand eine rassistisch motivierte Mahnwache in Nähe der Container-Unterkunft für Geflüchtete im Salvador-Allende-Viertel statt.,http://www.berliner-register.de/vorfall/treptow-k%C3%B6penick/rassistische-mahnwache/3036,2015
2015-09-15,Adelebsen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-14,Bückeburg,Niedersachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-14,Sagard,Mecklenburg-Vorpommern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-14,Porta Westfalica,Nordrhein-Westfalen,Brandanschlag,"In Porta Westfalica bei Minden haben Unbekannte versucht, eine Flüchtlingsunterkunft anzuzünden und warfen eine Glasflasche mit einer brennenden Flüssigkeit an die Fassade des Gebäudes. Bis auf eine Rußspur hinterließ das Feuer nur geringen Sachschaden. In der Unterkunft wohnten zu diesem Zeitpunkt 37 Flüchtlinge. Eine Sonderkommission ermittelt.
 
Update: Vor Gericht gestanden zwei der vier Täter.","http://www.welt.de/regionales/nrw/article146440292/Brandanschlag-auf-Fluechtlingsheim-bei-Minden.html
http://www.westfalen-blatt.de/OWL/Lokales/Kreis-Minden-Luebbecke/Minden/2580757-Angeklagte-belasten-sich-gegenseitig-Molotowcocktails-gegen-Fluechtlingsheim-Brandanschlag-gestanden",2015
2015-09-13,Sauensiek,Niedersachsen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-13,Berlin,Berlin,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-13,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-13,"Marzahn-Hellersdorf, Berlin",Berlin,Sonstige Angriffe,In der Nacht zum 13.09. gegen 1 Uhr wurde vor dem Flüchtlingsheim im Blumberger Damm randaliert. Ein Mann rief rassistische Sprüche und zeigte den „Deutschen Gruß“. Eine Atemalkoholkontrolle der Polizei ergab den Wert von zwei Promille. Andere aus der Gruppe zogen noch in derselben Nacht weiter zu dem zuletzt eröffneten Flüchtlingsheim im Glambecker Ring.,http://www.berliner-woche.de/marzahn/politik/anschlaege-auf-fluechtlingsheime-polizei-verhaftet-drei-personen-d85075.html,2015
2015-09-13,Oschersleben/ Bode,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-13,Spremberg,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Sechs Geflüchtete aus Pakistan besuchen eine Diskothek in Spremberg. Auf der Tanzfläche schlagen Neonazis einen der Männer zusammen. Als die sechs Männer die Diskothek verlassen, verfolgt sie eine Gruppe von etwa Neonazis. Weder Besucher_innen der Diskothek noch auf der Straße wartende Taxifahrer schreiten dabei ein. Die Neonazis vermummen sich und schlagen auf die Geflüchteten ein. Letztlich können die Betroffenen flüchten. Ein Pakistani wird durch einen Ellenbogenschlag am Kopf verletzt.",http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/spremberg-6,2015
2015-09-13,"Marzahn-Hellersdorf, Berlin",Berlin,Sonstige Angriffe,"Ein Dreiergespann versuchte gegen 3 Uhr, sich gewaltsam Zutritt zum Gelände einer Asylunterkunft zu verschaffen, wurde aber vom Sicherheitsdienst daran gehindert. Wenig später wurden die Mitarbeiter des Sicherheitsdienstes mit einer Flasche beworfen. Die Polizei ergriff die mutmaßlichen Täter, nahm ihre Personalien auf und gab den Fall an die Staatsanwaltschaft weiter.",http://www.berliner-woche.de/marzahn/politik/anschlaege-auf-fluechtlingsheime-polizei-verhaftet-drei-personen-d85075.html,2015
2015-09-12,Brunsbüttel,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-12,Wiehl,Nordrhein-Westfalen,Brandanschlag,"Die Gemeinde Wiehl hatte geplant, Asylsuchende in einem abgestellten Zug unterzubringen. Nun haben Unbekannte offenbar einen Brandanschlag auf einen der Waggons verübt. Davon geht die Polizei nach ersten Ermittlungen aus.",http://www.spiegel.de/politik/deutschland/bei-geplantem-fluechtlingsheim-brandanschlag-auf-zug-a-1052633.html,2015
2015-09-12,Annaberg-Buchholz,Sachsen,Tätlicher Übergriff/Körperverletzung,In der Nacht griffen etwa 10 Neonazis einen tunesischen Geflüchteten im Zentrum an und schlugen diesem mit einem Baseballschläger mehrere Zähne aus.,http://afaerz.blogsport.de/images/AntifaChronik2015.pdf,2015
2015-09-12,Bad Aibling,Bayern,Kundgebung/Demo,"In Bad Aibling hat die Partei ""Die Rechte"" eine Demonstration ""gegen die zunehmende Flut an Asylbewerbern"" veranstaltet.",http://www.ovb-online.de/rosenheim/bad-aibling/die-rechte-demo-eselsmasken-5520671.html,2015
2015-09-11,Mönchengladbach,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-11,Bad Aibling,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-11,Gerstungen,Thüringen,Brandanschlag,"In der Nacht zum Freitag haben Unbekannte offenbar einen Brandanschlag auf eine geplante Asylunterkunt in Gerstungen verübt. Davon geht die Polizei aus, nachdem das Gebäude, welches die Eigentümerin der Gemeinde als Asylunterkunft zur Verfügung stellen wollte, Feuer gefangen hatte.",http://www.spiegel.de/politik/deutschland/fluechtlinge-brandanschlag-auf-geplante-unterkunft-in-thueringen-a-1052440.html,2015
2015-09-10,Scheßlitz,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-10,Münchberg,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-10,Heilbronn,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-09,Berlin-Marzahn,Berlin,Sonstige Angriffe,"Im Anschluss an eine rassistische Kundgebung, versuchen mehrere Personen den Einzug der ersten Asylsuchenden in eine neue Unterkunft zu verhindern. Als gegen 20:00 Uhr die ersten Busse mit Geflüchteten ankommen, versuchen die Neonazis sich ihnen in den Weg zu stellen. Dabei schreien sie „Asylanten raus“ und andere rassistische Sprechchöre. Sie versuchen immer wieder gegen die Geflüchteten und solidarische Anwohner_innen vor der Notunterkunft vorzugehen. Die Polizei hat die Situation zeitweise nicht unter Kontrolle und kann die Neonazis nur knapp davon abhalten, Menschen anzugreifen. Die rechte Gruppe auf dem Gehweg wächst im Laufe des Abends auf knapp 40 Personen an, wobei ein Teil stark alkoholisiert ist.",http://www.berliner-register.de/vorfall/marzahn-hellersdorf/naziangriffe-bei-ankunft-von-gefl%C3%BCchteten-glambecker-ring/3073,2015
2015-09-09,Berlin-Marzahn,Berlin,Kundgebung/Demo,"In der Grumsiner Straße findet eine Kundgebung von Neonazis aus dem Spektrum der sogenannten ""Bürgerbewegung Marzahn-Hellersdorf"" statt. An der von René Uttke angemeldeten Kundgebung nehmen etwa 35 Personen Teil. Die Kundgebung richtetet sich gegen die knapp 100 Meter entfernte neue Notunterkunft für Asylsuchende.",http://www.berliner-register.de/vorfall/marzahn-hellersdorf/kungebung-gegen-notunterkunft-glambecker-ring/3072,2015
2015-09-09,Berlin-Moabit,Berlin,Kundgebung/Demo,"Am Mittwoch demonstrierte eine Hand voll NPD-Anhänger vor dem Landesamt für Gesundheit und Soziales in Berlin–Moabit.
	Vor Ort waren etwa 100 Gegendemonstranten. Insgesamt blieb die Lage ruhig. Am Dienstag hatten ca. 3000 Geflüchtete vor dem Lageso vorgesprochen.","http://www.berliner-zeitung.de/polizei/berlin-moabit-npd-demonstriert-vor-lageso-,10809296,31754532.html",2015
2015-09-09,Marzahn-Hellersdorf,Berlin,Brandanschlag,"In der Nacht zum Mittwoch haben Unbekannte eine Bengalofackel über den Zaun einer kurz zuvor bezogenen Unterkunft für Flüchtlinge geworfen. Diese landete im Innenhof des Hauses. Die Polizei trat die Fackel aus. Verletzt wurde niemand. Laut einer Sprecherin seien seit Dienstag eine wenige Flüchtlinge im Haus untergebracht. Ob der Bengalowurf mit Wohnungsdurchsuchungen zu tun hat, die im Zusammenhang mit einem vorherigen Anschlag am Blumberger Damm vorgenommen wurden, ermittelt nun der Staatsschutz.",http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-marzahn-fackelwurf-auf-fluechtlingsheim-kolat-mahnt-zur-wachsamkeit/12296320.htm,2015
2015-09-09,Gersheim,Saarland,Brandanschlag,"Im Saarländischen Gersheim ist ein Feuer in einer geplanten Flüchtlingsunterkunft gelegt worden. Wie das Landespolizeipräsidium in Saarbrücken mitteilte, wurde niemand verletzt. Die Ermittler gehen von vorsätzlicher Brandstiftung aus. Ermittelt würde in alle Richtungen. Da das Gebäude als Unterkunft für Flüchtlinge dienen sollte, hat der Staatsschutz die Ermittlungen übernommen. Hinweise auf die Täter gäbe es bislang nicht. Die Höhe des Sachschadens beläuft sich auf mehrere Zehntausend Euro.",http://www.derwesten.de/thema/fluechtlinge/unbekannte-legen-feuer-in-fluechtlingsunterkunft-im-saarland-id11073785.html,2015
2015-09-09,Eisenhüttenstadt,Brandenburg,Kundgebung/Demo,"Nahe der zentralen Erstaufnahmestelle für Asylbewerber in Eisenhüttenstadt demonstrieren am Mittwochabend etwa 100 Neonazis und 50 Anwohner. In der Nähe halten örtliche Vertreter von IG Metall und SPD sowie einige linke Aktivisten eine Gegendemonstration ab.
	Die Polizei muss sich nicht nur zwischen die rassistische Demonstration und die Gegendemo stellen, sondern auch Flüchtlinge um den rechten Aufzug herumleiten, die aus einem nahen Supermarkt zur Erstaufnahmestelle wollen.
	Sicherheitsbehörden und Landespolitik seien gewarnt, die Lage angespannt, so die Potsdamer Neueste Nachrichten.",http://www.pnn.de/brandenburg-berlin/1004787/,2015
2015-09-09,Schkeuditz,Sachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-08,Elbingerode/ Harz,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Bedrohung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-08,Troisdorf,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-08,Bleicherode,Thüringen,Brandanschlag,"Unbekannte versuchten, ein leerstehendes Gebäude in Bleicherode in Brand zu stecken. Im Inneren des Hauses hinterließen mutmaßlich die Täter Parolen an den Wänden, die sich gegen den Bürgermeister der Stadt richten. Das Gebäude war wenige Tage zuvor als mögliche Unterkunft für Asylsuchende im Gespräch, was jedoch inzwischen aus Kostengründen wieder verworfen wurde.",http://nordhausen.thueringer-allgemeine.de/web/lokal/leben/blaulicht/detail/-/specific/Versuchte-Brandstiftung-in-Bleicherode-Polizei-sucht-dringend-Zeugen-1262945255,2015
2015-09-08,Kallmünz,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-08,Berlin-Marzahn,Berlin,Sonstige Angriffe,"Am Glambecker Ring wird am Abend eine altes Schulgebäude als Notunterkunft für Geflüchtete hergerichtet, wobei solidarische Bürger_innen aus Marzahn mithelfen. Gegen Abend versammelt sich eine Gruppe von fünfzehn bekannten Neonazis um René Uttke vor der Notunterkunft. Sie bedrohen Menschen und rufen rassistische Parolen. Erst als weitere Polizeikräfte ankommen, wird die Gruppe weggeschickt, verbleibt aber im unmittelbaren Umfeld der Unterkunft.",http://www.berliner-register.de/vorfall/marzahn-hellersdorf/nazis-protestieren-gegen-heimer%C3%B6ffnung-marzahn/3070,2015
2015-09-08,Berlin-Köpenick,Berlin,Kundgebung/Demo,"Zum wiederholten Mal fand eine rassistisch motivierte Mahnwache in Nähe der Container-Unterkunft für Geflüchtete im Salvador-Allende-Viertel statt. An der Mahnwache nahmen etwa 16 Personen teil, darunter auch Andreas Käfer, Vorsitzender der NPD Marzahn-Hellersdorf.",http://www.berliner-register.de/vorfall/treptow-k%C3%B6penick/rassistische-mahnwache/3003,2015
2015-09-08,Schkeuditz,Sachsen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-08,Heilbronn,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-07,Hamburg,Hamburg,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-07,"Rockensußra, Ebeleben",Thüringen,Brandanschlag,"In Ebeleben gab es in der Nacht zu Montag gegen 3:30 Uhr einen Brandanschlag auf eine geplante Asylunterkunft. Im Ortsteil Rockensußra brannten die Dachstühle von drei Wohnblöcken, die künftig womöglich als Unterkunft für Asylsuchende dienen sollten. Ein technischer Defekt könne ausgeschlossen werden, sagte eine Polizeisprecherin in Nordhausen. Die Ermittler gehen von einem politisch motivierten Brandanschlag aus. Verletzt wurde nach ersten Erkenntnissen niemand.",http://www.rp-online.de/panorama/deutschland/fuenf-verletzte-bei-brand-in-fluechtlingsheim-in-rottenburg-aid-1.5372615,2015
2015-09-07,Meitingen,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-06,Münster,Nordrhein-Westfalen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-06,Dorsten,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-06,München,Bayern,Sonstige Angriffe,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Störung des öffentlichen Friedens durch Androhung von Straftaten ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-09-06,Beeskow,Brandenburg,Kundgebung/Demo,"Etwa 100 Menschen nahmen am Sonntag an einer flüchtlingsfeindlichen Demonstration im brandenburgischen Beeskow teil, unter ihnen viele NPD-Anhänger. Sie versammelten sich auf dem Marktplatz und hörten unter anderem eine Rede von Klaus Beier, dem NPD-Abgeordneter im Kreistag Oder-Spree, zu dem Beeskow gehört. Beier ist außerdem Vorsitzender des brandenburgischen Landesverbands der Partei. Eine Gegendemonstration versammelte etwa 200 Teilnehmende.",http://www.rbb-online.de/politik/beitrag/2015/09/Protest-gegen-asylfeindliche-Kundgebung-NPD-Beeskow-gegen-Rassismus.html,2015
2015-09-06,Dortmund,Nordrhein-Westfalen,Brandanschlag,"Im Dortmunder Stadtteil Kemminghausen verübten Unbekannte in der Nacht zu Sonntag offenbar einen Brandanschlag auf eine geplante Asylunterkunft. Gegen 2.18 Uhr vernahmen Zeugen ein Klirren einer Scheibe in der ehemaligen Schule. Die alarmierte Feuerwehr stellte eine Rauchentwicklung fest, das Feuer habe jedoch noch nicht offen gebrannt. Eine eingesetzte Sondekrommission der Polizei geht nach dem ersten Stand der Ermittlungen von Brandstiftung aus.","http://www.ruhrnachrichten.de/staedte/dortmund/44339-Kemminghausen~/Einsatz-in-Kemminghausen-Brandanschlag-auf-Dortmunder-Fluechtlingsheim;art930,2811487",2015
2015-09-05,Wismar,Mecklenburg-Vorpommern,Kundgebung/Demo,"Rund 300 Demonstranten protestierten ""gegen die gescheiterte Asylpolitik“ und zogen unter dem Motto „Gemeinsam für die Heimat“ durch Wismar. Eine Gegendemonstration und zwei Sitzblockaden behinderten die rechte Demonstration.
Nach dem offiziellen Ende der Versammlung versuchten vier Teilnehmer der rechten Demo zwei Asylsuchende aus Eritrea mit Flaschen zu verletzen. Der Angriff konnte jedoch rechtzeitig von der Polizei unterbunden werden.",http://www.svz.de/lokales/gadebusch-rehnaer-zeitung/angriff-auf-fluechtlinge-id10643486.html,2015
2015-09-05,Saalfeld,Thüringen,Sonstige Angriffe,"Während am Bahnhof ein Zug mit Geflüchteten ankam und von vielen freiwilligen Helfern begrüßt  wurde, formierte sich ein Mob aus etwa 40  Rassisten und Neonazis, die mit Pöbeleien und  Sprechchören auf sich aufmerksam machten. Die  Polizei sprach 43 Platzverweise aus und stellte vier Strafanzeigen. Vier Personen hielten sich nicht an den Verweis und wurden daraufhin bis zum Sonntagmorgen in Gewahrsam genommen. Auch im Umfeld der Dreifelderhalle im Ortsteil Gorndorf, die als kurzfristige Unterbringung vor dem Weitertransport genutzt wurde, kam es im Laufe der Nacht wiederholt zu verbalen Beleidigungen und Drohungen, sodass die Polizei mit einem verstärkten Aufgebot im Umfeld reagierte.",http://www.mobit.org/Chronik/Mobit%20Chronik%2007_10_2015,2015
2015-09-05,Saalfeld,Thüringen,Kundgebung/Demo,"Während am Bahnhof ein Zug mit Geflüchteten ankam und von vielen freiwilligen Helfern begrüßt  wurde, formierte sich ein Mob aus etwa 40  Rassisten und Neonazis, die mit Pöbeleien und  Sprechchören auf sich aufmerksam machten. Die  Polizei sprach 43 Platzverweise aus und stellte vier Strafanzeigen. Vier Personen hielten sich nicht an den Verweis und wurden daraufhin bis zum Sonntagmorgen in Gewahrsam genommen. Auch im Umfeld der Dreifelderhalle im Ortsteil Gorndorf, die als kurzfristige Unterbringung vor dem Weitertransport genutzt wurde, kam es im Laufe der Nacht wiederholt zu verbalen Beleidigungen und Drohungen, sodass die Polizei mit einem verstärkten Aufgebot im Umfeld reagierte.",http://www.mobit.org/Chronik/Mobit%20Chronik%2007_10_2015,2015
2015-09-05,Wismar,Mecklenburg-Vorpommern,Tätlicher Übergriff/Körperverletzung,"Rund 300 Demonstranten protestierten ""gegen die gescheiterte Asylpolitik“ und zogen unter dem Motto „Gemeinsam für die Heimat“ durch Wismar. Eine Gegendemonstration und zwei Sitzblockaden behinderten die rechte Demonstration.
Nach dem offiziellen Ende der Versammlung versuchten vier Teilnehmer der rechten Demo zwei Asylsuchende aus Eritrea mit Flaschen zu verletzen. Der Angriff konnte jedoch rechtzeitig von der Polizei unterbunden werden.",http://www.svz.de/lokales/gadebusch-rehnaer-zeitung/angriff-auf-fluechtlinge-id10643486.html,2015
2015-09-05,Neckargemünd,Baden-Württemberg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort des Innenministeriums auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diese Straftat als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
